song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Happy,Pharrell Williams,161.4990234375,-63.6962,75.5557,27.1962,18.5626,13.1516,-1.5304,-4.3046,6.2594,-2.349,-1.9867,-7.0585,4.5437,-6.7583,0.4469,0.3165,0.3168,0.4342,0.4003,0.5111,0.3224,0.3818,0.3485,0.3128,0.37,0.3123,0.3216,0.2485,0.2696,0.3367,0.2654,0.3643,0.2406,0.3173,0.3005,0.2661,0.3077,0.2366,2797.2431
Dark Horse,Katy Perry featuring Juicy J,129.19921875,-159.8471,88.2579,3.344,19.2012,14.2872,11.0077,1.8346,8.1623,5.6319,5.8344,-1.2023,7.6562,2.6823,0.5981,0.5089,0.3136,0.2926,0.26,0.3497,0.3097,0.3743,0.4958,0.4983,0.5825,0.525,0.3207,0.288,0.2435,0.2905,0.2298,0.2974,0.246,0.2468,0.3034,0.2904,0.3346,0.3255,2171.6416
All of Me,John Legend,123.046875,-196.2145,103.6993,-1.8589,7.781,-9.0026,-6.6333,-20.5196,-8.8551,-21.7296,-7.8209,-9.3445,-8.6193,-12.2958,0.279,0.2167,0.1575,0.2963,0.1909,0.3102,0.1511,0.263,0.3009,0.1676,0.274,0.1709,0.3417,0.2988,0.189,0.3688,0.1959,0.3834,0.1911,0.3185,0.3381,0.1934,0.3509,0.2173,1954.9483
Fancy,Iggy Azalea featuring Charli XCX,95.703125,-59.9829,65.7988,-11.0856,22.3801,5.6719,5.6745,4.8435,3.3919,5.1245,11.8218,0.0104,9.9656,2.3385,0.4869,0.4538,0.4959,0.5036,0.4264,0.4057,0.3916,0.3985,0.3411,0.3604,0.4014,0.4562,0.3395,0.2942,0.3032,0.3317,0.2774,0.3007,0.2965,0.3102,0.2781,0.2714,0.2741,0.3015,2767.0608
Counting Stars,OneRepublic,123.046875,-37.2294,84.36,6.6459,24.8793,3.0391,10.3639,1.9212,1.7898,-5.8202,6.0292,-3.0662,2.9789,-4.3807,0.3545,0.472,0.3287,0.3768,0.4347,0.3571,0.4559,0.3717,0.4569,0.3408,0.3063,0.4023,0.2442,0.3292,0.2407,0.278,0.3285,0.2542,0.3534,0.2761,0.3364,0.2832,0.2344,0.3126,2460.3456
Talk Dirty,Jason Derulo featuring 2 Chainz,99.38401442307692,-221.3368,61.8489,-12.0415,15.0293,0.8818,1.1593,-4.5613,4.7267,-3.0593,6.9385,-3.6727,1.6647,-2.1271,0.3462,0.4112,0.3907,0.367,0.4337,0.4911,0.5557,0.5,0.4721,0.5035,0.44,0.4138,0.2746,0.3197,0.2856,0.2708,0.314,0.3332,0.3516,0.3345,0.3183,0.3331,0.293,0.2983,2563.7717
Rude,Magic!,143.5546875,-52.8052,85.6668,-9.6729,22.7636,9.1473,6.8627,-2.8222,6.7957,-6.278,10.3239,-8.2353,7.0731,-3.6576,0.4072,0.5001,0.3269,0.3159,0.2896,0.3938,0.3562,0.3726,0.4829,0.396,0.4009,0.3275,0.302,0.3645,0.2652,0.2763,0.2306,0.312,0.2976,0.2933,0.3303,0.2928,0.3254,0.2676,2401.7069
All About That Bass,Meghan Trainor,89.10290948275862,-61.708,94.3685,-2.8074,23.9936,-3.5497,10.3876,1.0101,-0.4786,0.2157,5.4426,1.5889,3.3558,0.8448,0.4323,0.4727,0.4521,0.4045,0.4854,0.4161,0.3907,0.3362,0.3463,0.4602,0.3789,0.4145,0.3153,0.3113,0.3032,0.2865,0.3295,0.3162,0.3089,0.27,0.2647,0.3222,0.2772,0.3055,2218.6907
Problem,Ariana Grande featuring Iggy Azalea,103.359375,-147.0327,64.2067,-6.4738,15.8329,2.4085,2.2504,5.2331,0.8342,5.4162,9.5676,-4.6786,4.0414,-1.958,0.3386,0.3057,0.2702,0.324,0.2677,0.2846,0.3787,0.3852,0.5202,0.44,0.438,0.4714,0.2753,0.289,0.2544,0.2952,0.2586,0.2606,0.3016,0.2959,0.3946,0.3528,0.3188,0.3521,2545.3086
Stay with Me,Sam Smith,86.1328125,-134.6621,132.4322,16.3187,19.8143,9.0504,15.5037,5.2737,7.946,2.0615,2.7729,0.916,1.2684,3.1377,0.6097,0.3639,0.314,0.2801,0.342,0.2259,0.223,0.3861,0.2832,0.3257,0.3059,0.4538,0.3834,0.2575,0.2903,0.2668,0.3241,0.2697,0.2297,0.3349,0.2642,0.3332,0.2429,0.2889,1407.8705
Timber,Pitbull featuring Kesha,129.19921875,-28.1279,63.9873,-7.2338,16.0317,1.1838,5.5859,3.9662,2.7833,-0.5653,4.7578,-4.6611,3.7134,-1.5839,0.3815,0.4278,0.3364,0.3847,0.317,0.366,0.528,0.3766,0.4293,0.359,0.4118,0.4999,0.2653,0.3215,0.2526,0.3023,0.2663,0.2855,0.3376,0.2656,0.3327,0.2761,0.2816,0.3473,2793.1534
Pompeii,Bastille,129.19921875,-77.4298,91.0736,-9.6146,17.1822,8.3733,3.1063,3.2594,3.4635,-8.184,4.5419,1.1185,2.6544,5.2113,0.3366,0.4805,0.3583,0.3955,0.5087,0.3615,0.3493,0.2967,0.4198,0.4887,0.303,0.361,0.2261,0.333,0.2806,0.2686,0.3256,0.26,0.2972,0.2453,0.2821,0.3362,0.2174,0.3145,2362.5465
Shake It Off,Taylor Swift,161.4990234375,-34.957,70.3869,-11.7256,16.0725,7.4902,8.1733,8.1565,5.1561,3.2725,6.2726,-3.4406,6.2071,-0.7426,0.4226,0.4064,0.5268,0.3471,0.389,0.3015,0.4014,0.5541,0.4247,0.4835,0.3991,0.4741,0.305,0.2646,0.3356,0.2439,0.2983,0.223,0.2705,0.3388,0.261,0.3278,0.251,0.3027,2798.4472
Am I Wrong,Nico & Vinz,117.45383522727273,-55.3813,95.3337,-11.677,18.2506,6.5364,7.8322,-2.7683,6.0129,-3.307,2.8335,-0.4856,1.5855,-3.4546,0.3956,0.2582,0.3393,0.4701,0.2729,0.3211,0.2845,0.4789,0.3598,0.3274,0.4603,0.2994,0.3326,0.2141,0.2622,0.3574,0.2089,0.3055,0.2149,0.3421,0.291,0.2542,0.3367,0.2275,2200.9558
Turn Down for What,DJ Snake and Lil Jon,99.38401442307692,-65.3937,50.7344,-1.4891,13.7873,13.9373,18.4687,8.0883,13.2648,5.9685,5.8028,4.3908,5.0016,0.1576,0.4511,0.4306,0.4855,0.5746,0.6945,0.6783,0.5958,0.5552,0.5138,0.4279,0.4452,0.4744,0.2617,0.2504,0.2518,0.2674,0.3251,0.3142,0.2666,0.2568,0.2577,0.2326,0.2386,0.2663,2944.1488
The Monster,Eminem featuring Rihanna,112.34714673913044,-29.2726,75.1112,-8.5721,20.175,11.1801,2.7943,3.2782,5.8619,1.095,5.3734,-2.8234,3.3227,-6.4136,0.4094,0.433,0.3567,0.4073,0.4336,0.3347,0.394,0.3719,0.501,0.4417,0.4072,0.4474,0.3081,0.3299,0.2905,0.3037,0.3287,0.2565,0.3164,0.2628,0.3341,0.3209,0.2889,0.3162,2729.9181
Say Something,A Great Big World and Christina Aguilera,143.5546875,-239.2823,118.7476,6.1221,18.036,1.5167,0.5607,-0.1983,-2.9899,-5.8628,0.186,-8.9604,-5.8788,-8.1219,0.1124,0.3086,0.7238,0.2542,0.2123,0.1566,0.2982,0.2031,0.2108,0.3863,0.1914,0.1651,0.1504,0.203,0.3491,0.1547,0.2959,0.1811,0.3249,0.2619,0.1891,0.3481,0.1751,0.248,1425.7482
Team,Lorde,49.69200721153846,-104.1412,86.1967,10.9608,24.2614,1.5549,8.6102,-2.6763,5.4464,-0.7182,5.5964,-1.827,0.2695,1.2746,0.3325,0.3814,0.2889,0.3245,0.3279,0.4439,0.509,0.402,0.4562,0.3914,0.4655,0.3644,0.2666,0.3106,0.2303,0.2874,0.2718,0.306,0.3447,0.2839,0.3521,0.2921,0.3472,0.3004,2283.8489
Let Her Go,Passenger,151.99908088235293,-120.9599,94.6876,11.7094,24.7531,8.5984,4.9333,2.2074,1.9909,-3.6802,-1.163,-7.5878,-4.3699,-3.8228,0.3083,0.2867,0.4341,0.3106,0.3212,0.2565,0.3522,0.4039,0.2776,0.3491,0.2666,0.3887,0.3001,0.2327,0.3661,0.2444,0.3274,0.2493,0.2835,0.3551,0.2252,0.3448,0.2272,0.3421,2102.9721
Royals,Lorde,86.1328125,-224.4608,98.1542,13.3053,33.8774,14.7401,8.6109,11.0921,8.3031,9.5129,4.6494,8.3267,7.4723,1.5514,0.4781,0.5028,0.5673,0.4456,0.4111,0.3679,0.427,0.385,0.3811,0.4591,0.4137,0.4467,0.3464,0.2987,0.3217,0.2783,0.3087,0.2886,0.3278,0.2962,0.2907,0.3262,0.2842,0.3198,1765.1646
Wake Me Up,Avicii,123.046875,-42.3831,74.8812,-5.8538,16.6962,8.1785,9.533,-1.4208,6.4751,-7.1142,3.4619,-2.8915,0.4477,2.0295,0.3003,0.3886,0.5236,0.3045,0.3007,0.2979,0.5223,0.3706,0.3533,0.5286,0.3668,0.4472,0.2283,0.2588,0.3481,0.2181,0.2702,0.201,0.3118,0.2765,0.2468,0.3232,0.2259,0.3405,2749.382
Demons,Imagine Dragons,89.10290948275862,-50.3755,106.7148,-15.8711,17.4729,-2.0183,1.3264,-7.0406,6.4615,-8.0578,-3.993,1.1267,3.7957,1.0897,0.2915,0.2013,0.4166,0.5689,0.2604,0.3024,0.2746,0.4739,0.3489,0.2414,0.3305,0.2307,0.31,0.1858,0.2842,0.326,0.1949,0.311,0.2464,0.3758,0.3258,0.2181,0.3069,0.2167,1950.7999
Story of My Life,One Direction,123.046875,-103.578,107.7163,19.1937,8.6576,12.7472,6.2349,-5.5351,1.801,-6.5745,2.8442,-3.405,1.788,-5.2197,0.3234,0.2323,0.4385,0.5609,0.2692,0.255,0.2271,0.4419,0.316,0.256,0.3946,0.2612,0.3216,0.2036,0.2968,0.3664,0.2021,0.2875,0.1926,0.3437,0.2933,0.2069,0.3258,0.2084,2068.7216
Chandelier,Sia,86.1328125,-36.3917,81.9225,-1.0438,23.3411,3.0515,1.6245,10.361,-6.2304,3.354,2.0404,-0.8337,5.5295,1.5578,0.3683,0.4299,0.2577,0.3231,0.2958,0.427,0.4236,0.3846,0.4096,0.2906,0.3598,0.2466,0.3026,0.3366,0.212,0.3123,0.2345,0.3256,0.3106,0.272,0.3325,0.2258,0.3192,0.2138,2565.7962
Black Widow,Iggy Azalea featuring Rita Ora,161.4990234375,-51.1252,91.6824,-14.0757,18.6948,4.49,0.9578,6.9763,1.774,0.0883,4.9344,-4.1008,2.8874,-0.9807,0.3091,0.3422,0.4429,0.5425,0.4879,0.5313,0.5453,0.3386,0.3422,0.2855,0.4171,0.3657,0.2248,0.2403,0.3134,0.3452,0.3263,0.3202,0.3267,0.2365,0.3123,0.2158,0.3264,0.2629,2209.233
Bang Bang,"Jessie J, Ariana Grande and Nicki Minaj",151.99908088235293,-45.4945,58.4384,-23.3237,10.6473,-6.6635,1.5398,0.095,-2.7636,-1.0388,2.5491,-7.812,4.2034,-0.4137,0.5455,0.3851,0.3743,0.362,0.3343,0.325,0.3203,0.4139,0.321,0.3734,0.5134,0.4641,0.3526,0.273,0.291,0.2982,0.2804,0.2853,0.265,0.3184,0.2611,0.2898,0.3379,0.2798,2914.2837
Latch,Disclosure featuring Sam Smith,123.046875,-67.5625,83.1935,6.1737,12.6431,2.5752,9.6263,1.3412,9.3784,-3.0816,5.0121,-4.3478,-0.4135,0.8439,0.4936,0.4446,0.3791,0.51,0.4433,0.5017,0.4389,0.4359,0.5784,0.4885,0.5566,0.4849,0.3233,0.3027,0.2682,0.3298,0.2791,0.31,0.2638,0.2684,0.3221,0.2833,0.3053,0.2811,2486.9099
Maps,Maroon 5,117.45383522727273,-115.3928,73.8,5.3111,19.0937,0.4618,10.8078,-0.8977,7.1869,-0.0949,4.4422,-0.525,1.3485,-0.5376,0.3378,0.5089,0.3065,0.3032,0.3257,0.2351,0.3268,0.3034,0.5075,0.3087,0.2575,0.3245,0.2646,0.3822,0.2477,0.262,0.3059,0.2115,0.3368,0.2435,0.368,0.2685,0.2406,0.3,2700.8556
Loyal,Chris Brown featuring Lil Wayne and French Montana or Too Short or Tyga,198.76802884615384,-144.1618,90.0755,11.9778,14.6168,7.8001,-0.6011,3.2429,5.5485,-0.5844,10.2834,1.5616,6.9922,0.8953,0.4871,0.5562,0.4943,0.4889,0.3997,0.4141,0.4497,0.3325,0.3972,0.3903,0.4763,0.4693,0.3329,0.3054,0.3057,0.3579,0.3096,0.2979,0.3103,0.2299,0.3045,0.2751,0.3036,0.3127,2108.9364
Best Day of My Life,American Authors,99.38401442307692,-81.946,91.2459,-0.9891,16.0808,0.5384,14.4449,2.4118,9.3896,-2.4143,6.3619,5.0981,4.9199,-1.0865,0.2681,0.3391,0.4892,0.3533,0.4038,0.3169,0.4175,0.3156,0.3512,0.5793,0.3641,0.358,0.2153,0.2493,0.3425,0.2348,0.3074,0.2375,0.3231,0.2654,0.2352,0.3467,0.2452,0.2913,2331.5938
Habits (Stay High),Tove Lo,107.666015625,-69.9214,97.2041,-3.6656,18.5438,5.5185,10.8456,11.2426,6.8385,0.8249,9.8146,-2.7325,4.4293,-2.2791,0.3413,0.3114,0.4273,0.2862,0.3738,0.4754,0.3017,0.2819,0.2856,0.4824,0.3651,0.2944,0.2874,0.2502,0.3762,0.2431,0.2937,0.36,0.2449,0.2732,0.2196,0.3312,0.329,0.2656,2046.2738
Summer,Calvin Harris,129.19921875,-16.0076,82.9942,-5.7754,16.0587,-1.0308,8.0624,-5.744,3.8932,-4.9883,1.871,-3.9609,2.0938,-6.2788,0.3784,0.3351,0.4402,0.3249,0.4325,0.3026,0.4564,0.5828,0.3692,0.4,0.3183,0.4192,0.2772,0.2129,0.3155,0.204,0.3191,0.2127,0.2883,0.3316,0.2352,0.3073,0.2187,0.3036,2571.5392
Boom Clap,Charli XCX,92.28515625,-38.6906,73.9143,-7.9973,20.1002,-0.7158,13.1058,3.8121,-0.5156,4.3221,7.2359,-1.6678,4.9142,-4.6652,0.4009,0.3798,0.3415,0.4336,0.5164,0.4004,0.4224,0.3557,0.4933,0.3605,0.3982,0.5563,0.2758,0.3056,0.2642,0.2879,0.3427,0.2839,0.3073,0.2488,0.3464,0.2816,0.2604,0.3322,2508.8297
Drunk in Love,Beyoncé featuring Jay-Z,135.99917763157896,-96.7571,71.9449,-3.7175,11.4191,-1.5258,4.5746,5.5858,2.342,3.3796,7.4232,-0.9388,4.1283,4.2808,0.6014,0.4413,0.3031,0.3644,0.3251,0.4182,0.3572,0.4578,0.5058,0.4559,0.5196,0.4951,0.345,0.2837,0.2401,0.3154,0.2895,0.3429,0.2755,0.2849,0.3169,0.3209,0.3458,0.336,2536.7246
Anaconda,Nicki Minaj,129.19921875,-80.8924,63.8282,-10.8394,20.1461,-2.8039,9.8226,3.3793,9.6675,1.6436,5.0005,-1.4985,4.001,-1.4058,0.4231,0.4691,0.4941,0.4502,0.4366,0.4311,0.3898,0.399,0.466,0.4555,0.412,0.4235,0.2882,0.2876,0.3036,0.2955,0.317,0.3413,0.3131,0.2836,0.2922,0.2972,0.2812,0.3023,2871.8973
Break Free,Ariana Grande featuring Zedd,129.19921875,-52.2398,74.324,1.9195,17.1387,5.4668,4.0379,10.6063,1.0433,8.7679,7.6257,-5.2018,5.5108,-0.3756,0.3416,0.3106,0.3997,0.3363,0.3237,0.4402,0.3387,0.4531,0.3956,0.4932,0.5962,0.3513,0.2995,0.2578,0.3046,0.2864,0.248,0.3175,0.238,0.3379,0.311,0.3223,0.3468,0.2519,2656.8226
Bailando,Enrique Iglesias featuring Descemer Bueno and Gente de Zona,184.5703125,-105.7908,61.5249,8.2359,18.5289,6.8534,6.2147,-1.0684,3.3368,-7.1321,6.1599,-2.328,5.6188,0.8342,0.4128,0.3878,0.5146,0.4213,0.4215,0.3361,0.4151,0.4278,0.3503,0.4028,0.3944,0.495,0.2956,0.2642,0.3483,0.2755,0.3242,0.2549,0.2993,0.3104,0.256,0.3064,0.2694,0.3291,2887.939
Burn,Ellie Goulding,117.45383522727273,-70.6701,89.0342,20.054,14.6681,3.8,3.8706,7.5761,3.45,4.1457,4.4256,-1.7709,2.7097,1.307,0.332,0.4233,0.2281,0.2677,0.2207,0.2837,0.2521,0.2795,0.4304,0.2973,0.3556,0.2218,0.3007,0.3777,0.208,0.3199,0.2235,0.3047,0.2799,0.2484,0.3639,0.2493,0.355,0.2143,2360.7003
Wiggle,Jason Derulo featuring Snoop Dogg,161.4990234375,-108.2592,56.0308,2.7978,11.0026,3.722,4.001,-3.4096,9.3663,-3.8267,-0.5507,-5.0396,-1.7907,-1.5846,0.44,0.2853,0.3202,0.3155,0.4136,0.3581,0.325,0.3389,0.3779,0.4644,0.3213,0.3749,0.3756,0.2653,0.3135,0.2776,0.3453,0.323,0.293,0.3,0.3096,0.3765,0.2859,0.3072,2817.6583
Rather Be,Clean Bandit featuring Jess Glynne,123.046875,-126.7255,88.2563,2.0099,15.7084,0.3246,-7.3437,-4.7526,3.4426,-3.274,-0.068,-2.6485,2.6536,-4.7265,0.2924,0.3201,0.2822,0.4189,0.314,0.2892,0.4541,0.32,0.434,0.2878,0.3475,0.4819,0.2502,0.3228,0.2531,0.3316,0.2834,0.2539,0.3593,0.2477,0.3596,0.2533,0.2808,0.3627,2220.0687
Don't Tell 'Em,Jeremih featuring YG,99.38401442307692,-78.6496,90.6272,-1.8322,27.1602,12.2688,4.334,7.2751,-0.8408,-3.8524,8.1066,-6.282,2.9391,-1.9968,0.3109,0.293,0.3644,0.3536,0.472,0.5852,0.3587,0.3058,0.293,0.4564,0.3369,0.2741,0.2784,0.2476,0.3358,0.293,0.3228,0.3626,0.2482,0.2888,0.2381,0.3596,0.2684,0.2383,2220.2009
Show Me,Kid Ink featuring Chris Brown,184.5703125,-99.5047,75.9716,13.4355,23.2507,14.013,3.9105,5.0552,7.4907,-2.2169,12.8268,1.1827,8.2213,6.6375,0.2838,0.2558,0.3343,0.3007,0.3999,0.3594,0.5219,0.6131,0.4993,0.5775,0.4221,0.4425,0.2414,0.2117,0.2898,0.2215,0.2968,0.2316,0.2862,0.3414,0.2792,0.3407,0.2488,0.3359,2448.2164
Wrecking Ball,Miley Cyrus,117.45383522727273,-108.8617,81.969,-4.0592,14.8128,-4.4189,-4.1563,-0.8157,-4.5493,-2.4852,-1.4958,-10.5455,-0.7369,-7.9777,0.3167,0.2273,0.3438,0.2291,0.2867,0.3927,0.2148,0.2281,0.2171,0.406,0.4003,0.2383,0.3253,0.2092,0.3521,0.2363,0.2911,0.3581,0.2115,0.2843,0.2185,0.3544,0.3563,0.2279,2398.1827
Not a Bad Thing,Justin Timberlake,86.1328125,-71.5764,99.1147,7.9422,20.3097,9.8347,0.9736,-2.6415,6.8041,-2.4533,2.5474,-1.3426,3.0096,-4.4475,0.2355,0.2933,0.483,0.3455,0.4164,0.3106,0.4453,0.533,0.381,0.4726,0.329,0.3445,0.2326,0.2309,0.3384,0.2495,0.3403,0.2392,0.2824,0.3354,0.2431,0.3474,0.2519,0.3004,2156.0049
Roar,Katy Perry,89.10290948275862,-43.3205,87.1342,-9.822,28.647,2.4007,7.7114,6.7612,11.9739,4.8839,8.9159,-3.2469,4.5319,-1.0855,0.4229,0.3222,0.4172,0.3089,0.2965,0.468,0.3503,0.4188,0.3812,0.4749,0.613,0.4057,0.3221,0.2312,0.2971,0.2614,0.2289,0.3256,0.2351,0.3183,0.2688,0.2771,0.3281,0.2501,2347.652
Ain't It Fun,Paramore,103.359375,-10.246,93.0767,-10.6046,22.2127,0.9009,9.7294,3.5969,3.6913,0.1225,1.2809,-5.18,1.7486,-4.3387,0.3787,0.4231,0.3243,0.4115,0.5089,0.3472,0.3486,0.3499,0.5107,0.4252,0.3698,0.4993,0.2441,0.3013,0.2432,0.2647,0.3382,0.2383,0.2883,0.2512,0.3148,0.3031,0.2494,0.3262,2323.1593
The Man,Aloe Blacc,86.1328125,-73.0318,94.6517,-0.9949,20.775,7.732,11.0433,1.1186,5.8793,0.5707,10.115,0.8115,5.4384,3.2683,0.3151,0.405,0.4434,0.3543,0.4225,0.3588,0.4342,0.3713,0.427,0.5076,0.3941,0.4222,0.2516,0.296,0.3173,0.2395,0.3121,0.2504,0.3082,0.2921,0.2989,0.3423,0.2726,0.3201,2214.2284
This Is How We Roll,Florida Georgia Line featuring Luke Bryan,129.19921875,-100.4879,88.7102,-23.8579,23.9521,-0.4533,6.4352,-2.9002,7.4634,-0.0218,5.1008,0.5685,6.0682,-2.0263,0.4042,0.302,0.3594,0.5656,0.348,0.3943,0.2935,0.3851,0.4434,0.3343,0.4873,0.3255,0.3138,0.2392,0.2489,0.3238,0.2327,0.2947,0.2331,0.2654,0.3204,0.2291,0.3459,0.226,2376.5475
