song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
New Rules,Dua Lipa,117.45383522727273,-71.6452,74.916,10.1565,13.1784,9.5526,2.8356,6.0858,-0.527,1.6804,9.4456,-4.5822,5.8635,-0.1427,0.4443,0.3122,0.3419,0.3295,0.4347,0.3569,0.3532,0.4178,0.4566,0.5883,0.4289,0.4578,0.3229,0.2267,0.3082,0.2501,0.3376,0.3105,0.2734,0.3017,0.2903,0.3547,0.2785,0.3186,2720.7556
Sad!,XXXTentacion,99.38401442307692,-159.5585,103.1112,17.9727,24.7482,9.4366,10.978,3.9905,8.305,-2.834,7.2211,-7.2811,-0.5705,-2.4786,0.4415,0.3891,0.5092,0.6253,0.4426,0.4452,0.4059,0.521,0.3884,0.3292,0.4118,0.3797,0.3034,0.2612,0.3056,0.3477,0.2742,0.324,0.2549,0.3355,0.2519,0.2615,0.3242,0.2578,1837.6092
Never Be the Same,Camila Cabello,129.19921875,-81.2707,101.7189,-0.1374,30.4595,0.6108,7.3768,6.6256,-5.7819,6.1538,0.1768,-1.6786,2.5527,-2.6728,0.4614,0.3403,0.4223,0.2983,0.3659,0.3233,0.3059,0.4434,0.3587,0.4304,0.3198,0.3529,0.3582,0.2298,0.331,0.2165,0.3045,0.3074,0.239,0.3552,0.2515,0.3429,0.2606,0.2718,2082.9068
Love Lies,Khalid and Normani,143.5546875,-98.7255,79.7072,23.8847,24.4993,4.5361,13.0785,3.6178,3.9424,3.0853,11.9883,-1.3483,6.0087,2.547,0.4118,0.4996,0.4042,0.4633,0.3629,0.4381,0.4001,0.3318,0.4109,0.3918,0.5348,0.4098,0.2924,0.32,0.2654,0.3363,0.277,0.3238,0.3175,0.2545,0.3219,0.2481,0.3275,0.2876,2484.395
No Tears Left to Cry,Ariana Grande,123.046875,-90.5757,70.9137,-0.9962,22.2785,-1.6664,6.1104,3.8025,-1.8008,7.1105,6.2735,-10.0379,-0.6627,-2.7316,0.4441,0.3409,0.3255,0.3017,0.3992,0.3228,0.3226,0.4066,0.3682,0.5008,0.3674,0.4387,0.3346,0.2849,0.2991,0.2587,0.3437,0.3094,0.2841,0.3392,0.2785,0.3633,0.2718,0.3245,2464.0336
Mine,Bazzi,143.5546875,-84.8183,77.5282,11.6331,5.855,-5.8109,6.1926,-4.0786,4.1715,-3.7224,4.4152,-2.2329,1.6291,-5.702,0.2765,0.3336,0.2767,0.3797,0.5011,0.3492,0.4408,0.3427,0.4713,0.3906,0.3441,0.3839,0.2494,0.3101,0.2596,0.2967,0.3592,0.2568,0.3659,0.2753,0.3595,0.328,0.2922,0.3278,2713.8737
Thunder,Imagine Dragons,172.265625,-51.5927,114.3711,-18.509,26.1667,5.5394,9.942,2.6206,9.2398,2.9867,7.792,5.1887,5.8527,3.2891,0.6604,0.4547,0.4192,0.3956,0.5107,0.446,0.4026,0.4534,0.3942,0.4348,0.4117,0.5499,0.3235,0.2381,0.2637,0.2375,0.3045,0.3169,0.2662,0.274,0.2609,0.3112,0.234,0.2626,1776.2766
Look Alive,BlocBoy JB featuring Drake,92.28515625,-151.2557,67.5288,-0.4434,-3.7068,8.7095,9.9912,-0.9181,9.2709,0.3905,6.3955,4.3957,4.7675,0.9846,0.4658,0.4642,0.4426,0.4518,0.4874,0.4433,0.3922,0.4247,0.4904,0.4886,0.453,0.5081,0.3155,0.3263,0.309,0.3057,0.3169,0.3057,0.2681,0.289,0.3166,0.3096,0.2976,0.3329,2881.3445
Delicate,Taylor Swift,95.703125,-136.8331,93.9476,19.2534,27.318,10.2742,2.4207,5.6222,-2.6707,0.3789,-0.184,-4.1642,2.6994,-3.7271,0.6153,0.4782,0.5226,0.4305,0.4702,0.37,0.2632,0.3043,0.3237,0.4635,0.3692,0.4232,0.3402,0.2712,0.3536,0.2724,0.3129,0.2957,0.2455,0.2779,0.257,0.343,0.2496,0.2623,2138.9286
Yes Indeed,Lil Baby and Drake,117.45383522727273,-184.3578,51.8245,12.7093,-5.4469,-0.2771,6.5619,-16.2739,7.2695,-0.1757,-0.4441,-2.1218,0.2662,-2.559,0.4512,0.3561,0.352,0.3704,0.4032,0.5268,0.4659,0.4674,0.4519,0.4591,0.5038,0.4678,0.3555,0.3259,0.3231,0.3466,0.3453,0.3655,0.321,0.3307,0.3415,0.3189,0.348,0.3326,2813.6533
Friends,Marshmello and Anne-Marie,95.703125,-27.2694,57.5224,-4.784,11.4046,1.848,-0.8102,3.4273,-2.8995,-5.0108,1.9029,-11.8956,-1.3809,-9.4785,0.449,0.3667,0.4585,0.3258,0.3976,0.2828,0.2516,0.2806,0.3239,0.4727,0.3164,0.369,0.3511,0.2727,0.3813,0.2543,0.3354,0.2456,0.2435,0.2661,0.2457,0.3565,0.2456,0.3054,3006.9948
Bad at Love,Halsey,117.45383522727273,-48.5356,86.8784,3.0291,7.2352,9.6144,2.0937,5.2163,4.5723,4.4222,3.0987,1.9502,4.1492,-0.5896,0.4154,0.3044,0.3757,0.3151,0.4052,0.275,0.3176,0.4967,0.337,0.3911,0.2587,0.3291,0.3578,0.2693,0.3425,0.2544,0.3319,0.2438,0.2591,0.3769,0.2544,0.3373,0.2438,0.2947,2459.9267
Taste,Tyga featuring Offset,99.38401442307692,-96.3901,96.7661,29.7727,36.8821,21.6994,14.409,6.0396,12.7058,5.2701,11.7463,-0.7667,8.3463,4.506,0.5457,0.4863,0.4285,0.4662,0.5111,0.6233,0.6091,0.6656,0.6401,0.5886,0.5,0.4693,0.2727,0.2488,0.222,0.2549,0.2416,0.3029,0.2504,0.277,0.2603,0.2708,0.2488,0.2362,1862.3584
Let You Down,NF,99.38401442307692,-92.2098,109.2197,2.9937,15.4074,2.1401,3.0324,2.8281,0.3933,-2.1658,2.8052,-6.9589,-0.1319,-4.1649,0.4605,0.3667,0.2873,0.3458,0.3617,0.5653,0.406,0.3803,0.5462,0.4571,0.3782,0.3253,0.3038,0.262,0.2212,0.2671,0.2323,0.3336,0.2481,0.2613,0.3192,0.2791,0.3072,0.241,2150.0993
No Limit,G-Eazy featuring ASAP Rocky and Cardi B,89.10290948275862,-62.074,77.5021,27.9893,16.9701,6.243,14.1817,-3.7472,17.194,2.1271,9.8029,5.1682,9.8214,6.2563,0.5114,0.5163,0.566,0.6395,0.5838,0.5418,0.5097,0.4821,0.5022,0.5229,0.5914,0.5426,0.3118,0.2869,0.2794,0.2973,0.2881,0.286,0.2598,0.2679,0.2949,0.2856,0.2902,0.2873,2511.7476
Fefe,6ix9ine featuring Nicki Minaj and Murda Beatz,123.046875,-139.1503,89.2578,40.8328,7.4016,5.6617,4.6903,0.2163,5.7536,2.9324,6.072,3.839,6.968,-1.686,0.4021,0.4522,0.4493,0.5092,0.4873,0.5496,0.7849,0.5681,0.3891,0.359,0.4208,0.3963,0.2942,0.2963,0.2848,0.304,0.2869,0.2771,0.2687,0.2334,0.2661,0.256,0.2835,0.2826,2656.7768
Tequila,Dan + Shay,86.1328125,-65.3471,107.1559,5.703,15.4543,6.0148,9.9323,-7.7856,9.0263,-8.341,5.2838,-2.4576,-2.7496,-1.3963,0.3205,0.4251,0.2555,0.3414,0.2629,0.3104,0.5351,0.335,0.384,0.2785,0.4094,0.4984,0.2244,0.3389,0.197,0.3035,0.2676,0.2465,0.327,0.2292,0.3321,0.2324,0.2771,0.3493,2017.3771
Feel It Still,Portugal. The Man,78.30255681818181,-70.6751,84.9863,16.0575,22.1574,4.835,15.2853,0.751,4.7959,1.5227,8.5725,-0.4878,4.4143,1.2784,0.3685,0.5166,0.4278,0.3865,0.457,0.4208,0.4719,0.4044,0.4076,0.3378,0.3062,0.3727,0.2619,0.3584,0.2804,0.2626,0.3246,0.295,0.3586,0.3067,0.3062,0.3024,0.2571,0.2908,2455.3796
MotorSport,"Migos, Nicki Minaj and Cardi B",135.99917763157896,-80.0036,76.8392,36.7545,24.7724,7.7797,7.4309,2.4296,6.3778,1.9391,5.8951,-0.0822,5.4432,1.6361,0.4394,0.4441,0.5644,0.5241,0.5201,0.4345,0.4056,0.3866,0.4499,0.5841,0.5231,0.4373,0.2908,0.2748,0.3464,0.3185,0.3106,0.2754,0.2619,0.2598,0.2813,0.3401,0.3024,0.2748,2765.1491
I Like Me Better,Lauv,92.28515625,-124.0893,84.3342,1.5393,18.6075,0.8272,-1.867,-12.8569,0.1654,-4.426,-4.6624,-2.2734,-3.4184,-6.4426,0.266,0.2817,0.2028,0.2038,0.2439,0.1903,0.2484,0.2521,0.5097,0.6313,0.3274,0.3199,0.286,0.3096,0.2503,0.2309,0.2855,0.2184,0.2955,0.2349,0.3245,0.3793,0.2376,0.3379,2242.9915
Youngblood,5 Seconds of Summer,117.45383522727273,-90.0957,78.3076,3.017,34.7985,9.2697,11.7567,-3.3475,3.3563,8.67,0.9955,6.8528,0.4604,0.3695,0.4259,0.3293,0.3942,0.3068,0.3434,0.507,0.3865,0.4575,0.3636,0.422,0.4569,0.3768,0.3479,0.2623,0.3266,0.2695,0.2672,0.3539,0.2517,0.3489,0.2651,0.3181,0.3454,0.2807,2399.5803
Whatever It Takes,Imagine Dragons,135.99917763157896,-44.5012,88.3193,-1.2691,18.5629,7.285,6.2375,-4.4971,5.6418,-3.5033,0.5598,0.1421,1.2157,1.9326,0.4329,0.469,0.3008,0.3188,0.2685,0.3666,0.3267,0.3445,0.5218,0.3938,0.4729,0.3582,0.3053,0.3483,0.241,0.2876,0.2136,0.2944,0.2849,0.2505,0.331,0.2303,0.3394,0.2427,2408.1666
Ric Flair Drip,Offset and Metro Boomin,99.38401442307692,-160.3288,107.69,17.5907,16.8844,9.3293,-4.6911,-6.6778,9.885,-0.9319,7.2959,3.1107,12.6785,8.7692,0.3609,0.4097,0.3849,0.5671,0.5638,0.3893,0.3553,0.3982,0.5784,0.5224,0.5369,0.5111,0.2393,0.312,0.2453,0.3203,0.3206,0.2669,0.257,0.2445,0.3361,0.3412,0.3324,0.3173,1612.5846
I Fall Apart,Post Malone,143.5546875,-94.0834,90.6191,-8.9894,16.8835,-2.6732,-2.4699,2.1547,9.7741,-7.6339,6.1934,-3.47,2.6863,6.9671,0.3008,0.3712,0.2763,0.4249,0.3353,0.2856,0.43,0.3171,0.3936,0.3479,0.4375,0.52,0.2136,0.3311,0.2362,0.3431,0.2989,0.2538,0.3505,0.2406,0.3152,0.2946,0.3013,0.3339,2349.1709
Pray for Me,The Weeknd and Kendrick Lamar,99.38401442307692,-54.7936,112.9359,6.2166,23.464,8.4543,8.1898,3.2747,11.8374,-1.4914,12.3154,3.8011,4.6358,0.3171,0.3806,0.3364,0.428,0.4453,0.5962,0.3871,0.3949,0.4213,0.3998,0.5022,0.5106,0.4957,0.2697,0.2316,0.304,0.2444,0.3219,0.2379,0.2685,0.2801,0.2618,0.3203,0.3225,0.296,1870.9112
Back to You,Selena Gomez,135.99917763157896,-118.6042,92.8413,13.9443,28.1165,4.9656,8.7366,8.3548,0.7903,1.0886,3.6765,-4.657,1.6056,-6.818,0.3002,0.4004,0.3268,0.3636,0.2879,0.3559,0.5498,0.3898,0.4148,0.3059,0.4834,0.3683,0.2378,0.3203,0.2585,0.3242,0.2436,0.2548,0.3482,0.2496,0.3457,0.2022,0.3232,0.2924,2284.3825
Sicko Mode,Travis Scott,151.99908088235293,-87.661,72.8445,12.1405,15.1895,10.9465,12.1645,-3.4137,7.1576,0.2223,7.5806,0.5285,2.1613,-2.6923,0.4181,0.407,0.4597,0.4698,0.4409,0.4707,0.4817,0.4358,0.4798,0.5661,0.5316,0.4393,0.3044,0.2741,0.3022,0.291,0.3026,0.326,0.3146,0.2867,0.3109,0.305,0.3126,0.3114,2782.8089
Walk It Talk It,Migos featuring Drake,143.5546875,-124.6117,97.3733,26.5291,17.5638,1.7256,9.285,-0.0655,10.2943,4.6992,2.73,1.8828,7.1613,-1.3701,0.3478,0.3481,0.369,0.3587,0.4291,0.388,0.3464,0.4357,0.4962,0.6192,0.5226,0.378,0.2636,0.2653,0.3128,0.2901,0.3286,0.3128,0.256,0.2829,0.2807,0.3321,0.3033,0.2494,2181.9199
Gucci Gang,Lil Pump,123.046875,-122.9774,100.1336,22.392,22.4766,6.19,21.2335,-8.805,14.1389,-7.0766,0.6824,1.7362,2.2738,-3.3757,0.2559,0.2436,0.2802,0.3649,0.5415,0.5085,0.3705,0.3256,0.3409,0.4767,0.367,0.2836,0.266,0.2435,0.2527,0.2773,0.3427,0.3414,0.2941,0.2911,0.2723,0.326,0.2864,0.2776,2092.7558
Him & I,G-Eazy and Halsey,89.10290948275862,-53.0794,94.4889,10.1258,13.1384,7.5249,-0.3121,-1.7424,3.8219,7.2165,3.6254,7.8395,4.2207,0.8467,0.4332,0.3431,0.3984,0.3583,0.4453,0.3493,0.3812,0.4075,0.3844,0.5624,0.39,0.3862,0.3184,0.2561,0.3187,0.2525,0.3139,0.252,0.2813,0.3035,0.2601,0.3469,0.2492,0.3079,2325.5078
In My Blood,Shawn Mendes,143.5546875,-87.0484,103.4952,15.029,26.9788,12.5263,6.3525,-0.8826,3.4145,1.942,1.6308,-3.9282,0.5376,-6.143,0.3655,0.3075,0.4418,0.2764,0.3372,0.4276,0.2697,0.2814,0.3409,0.609,0.446,0.312,0.3081,0.2097,0.3481,0.2001,0.2738,0.3465,0.2286,0.2828,0.2369,0.3331,0.3112,0.2482,2004.1361
All the Stars,Kendrick Lamar and SZA,95.703125,-61.8789,120.7063,-2.8567,28.0511,4.1909,12.4743,5.7009,4.319,0.2914,5.5091,-3.611,5.7811,5.3376,0.528,0.3778,0.4258,0.4125,0.3637,0.4612,0.3939,0.497,0.4549,0.4264,0.4563,0.4248,0.3424,0.2712,0.3152,0.3089,0.2781,0.3367,0.2503,0.3018,0.3045,0.2706,0.2971,0.2629,1653.5891
Stir Fry,Migos,92.28515625,-60.9291,69.9237,29.1222,18.548,13.1563,10.76,1.4407,4.6675,2.8468,5.9996,2.6766,3.9874,1.9085,0.4656,0.4213,0.4279,0.4752,0.5888,0.5551,0.5536,0.5761,0.6036,0.666,0.5716,0.5041,0.275,0.2553,0.2657,0.2684,0.3047,0.3059,0.2896,0.262,0.2691,0.2862,0.248,0.2687,2769.5145
Too Good at Goodbyes,Sam Smith,92.28515625,-160.0166,106.2192,9.2727,26.5723,7.1313,9.359,2.0527,3.6363,-5.8236,6.426,-1.6182,-5.9191,-0.0926,0.376,0.259,0.2944,0.2393,0.2764,0.4529,0.3323,0.386,0.2884,0.2996,0.2115,0.1972,0.3772,0.2493,0.3319,0.2624,0.2642,0.3917,0.2695,0.3619,0.2734,0.3212,0.2436,0.2096,1816.8782
Love,Kendrick Lamar featuring Zacari,123.046875,-110.2131,98.7293,-2.6829,10.7954,6.2607,-0.2268,-5.8476,3.8449,-12.4913,5.0341,-6.6869,-1.4264,-5.8104,0.4036,0.3316,0.3905,0.311,0.3201,0.4589,0.3565,0.3818,0.3563,0.5034,0.3803,0.3204,0.3567,0.277,0.3426,0.2773,0.2643,0.3436,0.2556,0.3175,0.2507,0.3557,0.2939,0.2923,2093.689
This Is America,Childish Gambino,117.45383522727273,-103.4276,93.0619,7.8931,10.8881,3.1698,4.7622,-5.0762,2.6737,-0.9408,6.4808,-0.9986,4.1804,0.1203,0.4002,0.3438,0.4097,0.4432,0.5201,0.5044,0.3838,0.4047,0.4221,0.4814,0.4748,0.4155,0.2996,0.263,0.3285,0.324,0.3193,0.3334,0.2688,0.2909,0.309,0.3302,0.3404,0.2955,2090.3457
Nonstop,Drake,103.359375,-149.1624,83.7897,57.4875,26.5936,20.1094,23.4864,6.7158,16.854,2.7222,8.2746,9.4232,9.1771,2.3203,0.3791,0.3999,0.4505,0.4784,0.5101,0.53,0.5664,0.6095,0.6035,0.5461,0.4631,0.4082,0.2548,0.2692,0.3412,0.2941,0.2575,0.3083,0.3477,0.3439,0.2952,0.3027,0.2633,0.253,1950.0246
Heaven,Kane Brown,161.4990234375,-103.0887,103.9315,12.9497,29.0762,11.8193,4.5488,-3.5622,2.8592,-2.7365,5.3903,-3.2583,2.6212,-1.1783,0.2866,0.4104,0.2667,0.2638,0.3722,0.2852,0.3289,0.2774,0.4567,0.5377,0.3399,0.394,0.2166,0.3399,0.2581,0.217,0.3141,0.2325,0.3121,0.2323,0.2925,0.3316,0.2245,0.3524,1923.072
Bodak Yellow,Cardi B,123.046875,-94.6032,44.1655,-5.0683,4.0158,2.8497,2.2478,-9.0044,-4.3142,-3.2696,-0.4351,-4.015,4.9911,-6.1513,0.4281,0.3591,0.3731,0.4253,0.4424,0.3787,0.359,0.3487,0.3112,0.2787,0.3102,0.5052,0.3114,0.2901,0.3042,0.3314,0.3445,0.3389,0.3139,0.2989,0.2849,0.2661,0.2606,0.3431,3326.9722
Freaky Friday,Lil Dicky featuring Chris Brown,99.38401442307692,-71.5336,71.2571,-5.0512,4.2898,3.7903,-6.5972,-7.6412,-0.64,-10.7556,3.1772,-7.5746,-0.4149,-2.9446,0.4045,0.3124,0.3072,0.4019,0.3074,0.3687,0.2819,0.3934,0.4774,0.3278,0.4151,0.313,0.3487,0.2883,0.2635,0.3344,0.2562,0.326,0.2546,0.3035,0.3662,0.2687,0.3578,0.2644,2726.714
Gummo,6ix9ine,78.30255681818181,-64.682,82.2901,-2.0306,5.4578,-0.7026,3.2001,-9.4014,4.3694,-3.5903,4.4886,-3.1292,3.0653,-2.3767,0.3208,0.3371,0.4125,0.3564,0.4923,0.546,0.514,0.509,0.3801,0.4435,0.3955,0.3542,0.2496,0.2459,0.2896,0.2442,0.3202,0.3189,0.2857,0.3284,0.2652,0.3103,0.2756,0.265,2553.1332
Plug Walk,Rich the Kid,95.703125,-168.1244,82.6575,22.7151,6.7092,-2.7347,-5.1198,-2.5812,5.1741,-4.5562,-2.4231,0.4108,-0.5099,-1.8029,0.3877,0.4232,0.3057,0.4344,0.4552,0.3329,0.3948,0.3585,0.471,0.2924,0.2712,0.4087,0.3135,0.3254,0.2546,0.3194,0.3411,0.2914,0.3491,0.2886,0.3541,0.2703,0.2739,0.3302,2302.9366
Wait,Maroon 5,123.046875,-77.0933,84.1231,9.316,13.9498,-0.6008,8.7409,-3.5905,2.4465,-2.9301,2.8079,-3.804,-0.1366,-5.5614,0.3934,0.2866,0.2774,0.3892,0.2708,0.3131,0.2419,0.3587,0.622,0.4184,0.4689,0.3272,0.3389,0.2883,0.2693,0.328,0.2367,0.307,0.2206,0.2378,0.3467,0.2447,0.3388,0.2435,2416.3916
Be Careful,Cardi B,151.99908088235293,-142.8255,69.2643,28.9139,15.4526,8.1002,5.3861,-2.3554,-6.6332,-0.906,-6.3959,3.5206,3.7866,-3.2637,0.3798,0.4735,0.4425,0.4191,0.4559,0.4981,0.5008,0.4299,0.4834,0.56,0.4345,0.3874,0.2773,0.2978,0.3051,0.306,0.3315,0.3371,0.3106,0.3118,0.3444,0.3582,0.3033,0.3022,2853.8928
Wolves,Selena Gomez and Marshmello,123.046875,-129.1903,84.5571,1.6073,18.319,3.1155,4.6059,2.0646,-0.7622,5.0447,0.3151,-1.4255,0.0975,-4.9389,0.2939,0.3616,0.429,0.296,0.3409,0.2806,0.4289,0.3121,0.3236,0.4344,0.3356,0.4262,0.2555,0.2894,0.3633,0.2388,0.3264,0.2353,0.347,0.2917,0.286,0.3602,0.2592,0.3538,2516.5478
Bartier Cardi,Cardi B featuring 21 Savage,135.99917763157896,-163.4165,69.3487,0.1176,14.7004,10.1486,8.895,10.6597,17.2844,7.2242,10.8398,8.82,13.318,4.6504,0.7254,0.6681,0.6329,0.5985,0.6136,0.5776,0.5724,0.5167,0.4717,0.5124,0.5895,0.7352,0.2897,0.2918,0.2742,0.2474,0.2626,0.253,0.2199,0.2231,0.2287,0.2434,0.249,0.2609,2401.3313
God Is a Woman,Ariana Grande,143.5546875,-106.6671,80.8742,-0.5266,23.6942,2.4197,3.5295,9.8181,-2.7529,11.9394,12.1529,-11.7859,5.9584,-6.439,0.3571,0.3911,0.3347,0.4334,0.3686,0.4456,0.4086,0.3396,0.429,0.4056,0.4962,0.3725,0.2917,0.3146,0.2542,0.3347,0.2829,0.3429,0.3284,0.2777,0.3381,0.2829,0.3495,0.3017,2163.2334
