song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Irreplaceable,Beyoncé,117.45383522727273,-55.8296,54.136,10.3491,25.7336,9.909,9.83,12.0283,1.9912,6.1558,8.997,-4.6072,8.8341,-1.5337,0.4603,0.3578,0.386,0.3681,0.379,0.5289,0.4102,0.4546,0.4245,0.4952,0.5371,0.4457,0.311,0.2515,0.296,0.2845,0.2514,0.3324,0.2563,0.3102,0.3046,0.3178,0.3215,0.2794,3117.962
Umbrella,Rihanna featuring Jay-Z,86.1328125,-47.3831,63.9289,2.9951,25.5682,3.9255,3.9728,6.7504,3.3769,7.5442,8.9556,1.4277,5.0866,-2.4989,0.433,0.4488,0.3164,0.3762,0.3249,0.45,0.4266,0.414,0.4774,0.4084,0.4412,0.3552,0.2901,0.3141,0.2334,0.3085,0.2494,0.3285,0.3147,0.2796,0.327,0.2788,0.317,0.2552,2880.9527
The Sweet Escape,Gwen Stefani featuring Akon,117.45383522727273,-52.5124,55.4304,1.9557,23.3338,-1.915,9.1348,-6.7004,4.1817,-3.9603,3.6867,0.2131,4.7895,3.6657,0.373,0.5243,0.3065,0.3802,0.3663,0.5097,0.2894,0.2664,0.3922,0.3236,0.3449,0.2612,0.2881,0.3466,0.2237,0.3325,0.2724,0.356,0.2379,0.2265,0.3158,0.2649,0.315,0.2314,3100.2391
Big Girls Don't Cry,Fergie,112.34714673913044,-83.8768,80.269,16.4959,23.1253,4.0642,7.0503,4.7101,5.9375,4.9332,3.102,-5.0553,1.8591,-5.2808,0.3324,0.2966,0.4138,0.2577,0.2763,0.1922,0.3005,0.3987,0.2826,0.3876,0.2885,0.3825,0.3149,0.2525,0.347,0.2327,0.3057,0.2143,0.2887,0.3663,0.2385,0.3602,0.2465,0.3417,2527.4047
Buy U a Drank (Shawty Snappin'),T-Pain featuring Yung Joc,161.4990234375,-104.2015,61.8042,19.3975,20.0217,9.5599,6.5969,-9.7727,2.3099,-3.0046,4.0904,-1.6254,1.9913,2.8129,0.408,0.4432,0.4201,0.5228,0.4668,0.5208,0.4245,0.4354,0.4842,0.4144,0.3962,0.3084,0.3069,0.3368,0.2605,0.3323,0.2969,0.3439,0.3047,0.3017,0.3426,0.2829,0.2886,0.2456,2811.9961
Before He Cheats,Carrie Underwood,151.99908088235293,-16.2198,78.6447,7.2403,23.2578,7.3216,6.5374,2.1293,5.1059,-0.3553,4.5055,-5.3307,1.5426,-3.1223,0.3481,0.4286,0.2756,0.2663,0.3032,0.2887,0.4484,0.2643,0.3689,0.4084,0.2698,0.3577,0.275,0.3181,0.2457,0.2597,0.2784,0.2335,0.3598,0.2169,0.3035,0.3327,0.223,0.3268,2711.7484
Hey There Delilah,Plain White T's,103.359375,-157.5204,117.5618,28.1495,29.4993,12.491,15.5784,3.803,9.5261,-13.6884,-0.1,-6.0713,-2.3402,-6.272,0.1994,0.3338,0.3851,0.2055,0.2193,0.1967,0.3214,0.2434,0.2511,0.4319,0.2821,0.2767,0.2099,0.305,0.3554,0.1883,0.2795,0.2065,0.3632,0.2799,0.2311,0.3854,0.2195,0.3512,1392.3985
I Wanna Love You,Akon featuring Snoop Dogg,99.38401442307692,-236.801,68.3623,35.2249,20.0657,11.5106,15.0344,10.8818,9.5732,1.8003,7.8711,-1.0452,6.5038,4.8964,0.3888,0.3196,0.4515,0.439,0.5388,0.498,0.5098,0.5955,0.591,0.6138,0.4732,0.406,0.2974,0.2078,0.3217,0.261,0.3302,0.3138,0.2725,0.2854,0.3007,0.3274,0.2686,0.2449,2354.1092
Say It Right,Nelly Furtado,78.30255681818181,-70.6881,76.7392,-0.6156,19.5164,-0.4879,8.0472,0.0656,-0.3775,4.7509,10.2687,2.3229,6.5961,-2.5078,0.5058,0.4552,0.3979,0.4557,0.4722,0.5903,0.4363,0.5247,0.5423,0.4232,0.4094,0.3973,0.3181,0.2926,0.2647,0.3023,0.2776,0.3334,0.2601,0.2907,0.2959,0.2656,0.275,0.2537,2551.4497
Glamorous,Fergie featuring Ludacris,129.19921875,-76.4975,91.6283,-8.7039,18.928,5.8017,8.3571,7.2263,8.5191,6.7133,1.6857,-0.7793,-0.1711,0.7393,0.5108,0.35,0.3409,0.3347,0.454,0.3804,0.3813,0.5008,0.4292,0.5578,0.39,0.4382,0.3308,0.2452,0.2799,0.2455,0.3251,0.2971,0.2633,0.3305,0.2647,0.354,0.2666,0.2945,2313.3704
Don't Matter,Akon,83.35433467741936,-109.9046,73.0742,24.4313,10.1964,2.9565,0.0724,0.8195,-2.1466,-3.7434,5.2653,-4.1884,7.3183,-1.1929,0.3978,0.314,0.4764,0.3481,0.265,0.3763,0.25,0.2508,0.2158,0.3224,0.4728,0.3363,0.3505,0.2554,0.3612,0.3027,0.2514,0.3449,0.2368,0.2741,0.2178,0.2749,0.3794,0.269,2697.8043
Girlfriend,Avril Lavigne,161.4990234375,9.348,66.9961,-9.4085,31.3777,3.6095,12.8239,4.7396,10.2037,6.1328,6.0614,-1.7399,6.3779,-5.579,0.4242,0.5164,0.4993,0.421,0.4595,0.4149,0.5303,0.4954,0.5043,0.6525,0.4609,0.4134,0.2521,0.2691,0.2823,0.2425,0.2754,0.2533,0.2948,0.2879,0.2657,0.3002,0.2519,0.2608,2834.3343
Makes Me Wonder,Maroon 5,112.34714673913044,-1.1846,70.3185,-1.7772,20.5475,10.0882,11.5273,-0.8704,10.27,3.8953,3.3948,0.1828,5.3661,0.1669,0.4145,0.4661,0.4411,0.3874,0.4738,0.4356,0.5694,0.4627,0.4614,0.5563,0.4773,0.5274,0.2647,0.2726,0.2888,0.2458,0.2987,0.2667,0.309,0.2809,0.2727,0.3091,0.2654,0.3083,2835.5984
Party Like a Rockstar,Shop Boyz,143.5546875,-49.1486,72.4141,-22.6772,22.4991,-3.0217,9.4437,-3.6474,11.4552,-2.5893,7.7707,3.8224,4.654,4.2049,0.3444,0.4452,0.4294,0.4149,0.3547,0.3476,0.451,0.4557,0.5926,0.6044,0.4056,0.369,0.2588,0.2948,0.3191,0.2797,0.2344,0.2336,0.2905,0.2967,0.3327,0.3106,0.2455,0.2811,2516.6288
Smack That,Akon featuring Eminem,117.45383522727273,-87.9204,75.6657,6.3601,16.1823,1.4454,3.6194,2.6514,3.4748,-1.8443,2.5977,-2.8731,2.13,1.0743,0.5115,0.3948,0.2792,0.3135,0.3627,0.4063,0.3423,0.3732,0.4019,0.3477,0.3849,0.3649,0.3451,0.3208,0.264,0.2889,0.2934,0.3412,0.2954,0.3046,0.3333,0.2878,0.3228,0.2684,2665.0122
This Is Why I'm Hot,Mims,80.74951171875,-99.6296,75.5689,8.2955,14.4838,11.2293,7.8474,-5.0938,4.8813,-12.0617,4.6754,-10.9618,-0.4367,-6.7735,0.4885,0.3714,0.3289,0.3725,0.3066,0.2786,0.3186,0.4545,0.5303,0.4608,0.4305,0.4565,0.3746,0.2932,0.2696,0.3109,0.2628,0.2734,0.2798,0.3087,0.3382,0.3115,0.3008,0.3178,2576.1582
