song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Tik Tok,Kesha,117.45383522727273,-55.792,78.0637,-2.911,21.0886,1.9523,5.1784,5.3187,1.8356,0.0566,5.0298,-5.7827,1.1767,-4.7337,0.4686,0.3915,0.4766,0.3506,0.3483,0.4139,0.3357,0.3769,0.3657,0.4565,0.4437,0.4111,0.3328,0.2627,0.3411,0.2671,0.2857,0.3167,0.2729,0.3168,0.2815,0.3123,0.3344,0.2896,2621.3102
Need You Now,Lady Antebellum,107.666015625,-96.0291,107.6263,0.3586,25.6807,4.9528,11.2208,1.6104,4.76,2.4427,3.1448,-4.5543,0.4877,-4.5814,0.2686,0.2578,0.2266,0.4103,0.447,0.2109,0.2299,0.2428,0.4838,0.3,0.3169,0.521,0.2075,0.2936,0.2241,0.3083,0.3321,0.1924,0.2586,0.1949,0.3657,0.2733,0.2493,0.3476,1906.6941
"Hey, Soul Sister",Train,95.703125,-48.9243,79.6021,4.0741,21.1199,8.9759,8.0803,-4.4884,4.6916,-10.5287,-0.6913,-3.701,-4.3665,-0.9094,0.2764,0.3121,0.2154,0.3731,0.5254,0.2768,0.3279,0.2452,0.3408,0.2657,0.2682,0.4511,0.2369,0.315,0.2075,0.2757,0.3636,0.221,0.3351,0.2479,0.3269,0.2704,0.2441,0.3462,2502.9115
California Gurls,Katy Perry featuring Snoop Dogg,123.046875,-39.5278,72.0733,5.5166,18.9672,7.1299,8.3744,3.4521,10.1741,0.9571,10.0476,0.2959,5.7115,-1.1105,0.5503,0.4147,0.4265,0.3274,0.3738,0.5268,0.3355,0.3754,0.3856,0.5017,0.4231,0.4224,0.3444,0.2789,0.3225,0.2542,0.2665,0.3482,0.2324,0.2988,0.2708,0.3317,0.3056,0.299,2761.5264
OMG,Usher featuring will.i.am,129.19921875,-110.6741,89.8942,-4.7651,6.6372,0.8587,4.0908,-1.5461,7.5246,-2.2015,5.6838,2.354,1.0939,-3.2991,0.353,0.3567,0.4833,0.4259,0.5177,0.409,0.3739,0.3416,0.3488,0.4784,0.3752,0.4529,0.3026,0.2708,0.3551,0.2771,0.3363,0.2963,0.2658,0.2813,0.2512,0.3232,0.2586,0.3442,2269.7697
Airplanes,B.o.B featuring Hayley Williams,92.28515625,-50.058,85.9418,-14.1641,26.0841,5.1887,10.0178,-2.4448,4.7221,1.7638,1.4104,-4.892,1.1902,-4.5268,0.3867,0.4972,0.3631,0.3169,0.4328,0.3582,0.4178,0.3715,0.4495,0.5339,0.4118,0.4346,0.2726,0.3157,0.2703,0.2318,0.3,0.2506,0.3057,0.2584,0.292,0.325,0.2634,0.3176,2293.8369
Love the Way You Lie,Eminem featuring Rihanna,86.1328125,-45.6925,79.1107,-20.1601,17.8131,9.0444,3.8674,1.1497,5.7804,-0.7946,2.2302,-4.1088,-0.3125,-5.6902,0.4042,0.3826,0.4859,0.3979,0.3201,0.373,0.2954,0.393,0.3669,0.4949,0.5304,0.358,0.3119,0.2827,0.3225,0.2918,0.2473,0.2962,0.2206,0.3,0.2733,0.3125,0.3401,0.2567,2703.263
Bad Romance,Lady Gaga,117.45383522727273,-19.6509,71.5425,-5.905,18.1013,4.9895,14.1868,6.2137,9.1738,0.4394,10.542,0.8974,4.2122,0.3714,0.5482,0.3807,0.378,0.3574,0.5245,0.3858,0.3622,0.4743,0.4228,0.4667,0.3955,0.5027,0.3319,0.2452,0.2982,0.2356,0.3235,0.2793,0.2431,0.3041,0.2692,0.3088,0.2606,0.3018,2645.8914
Dynamite,Taio Cruz,117.45383522727273,-105.5365,72.3,2.8241,14.3391,11.3649,14.5273,2.3691,8.4899,2.74,7.8578,2.9078,8.3637,-0.0126,0.3606,0.3723,0.3091,0.4135,0.6262,0.3879,0.3546,0.3394,0.4186,0.3515,0.3731,0.4868,0.2714,0.3186,0.2614,0.2756,0.3529,0.261,0.3147,0.2926,0.3353,0.3034,0.2841,0.3349,2659.9344
Break Your Heart,Taio Cruz featuring Ludacris,123.046875,-90.6234,61.3869,3.4894,22.8302,8.9527,12.5639,0.5346,7.3834,-2.5807,4.0975,2.1951,7.6013,1.6581,0.4229,0.3376,0.4729,0.5299,0.3726,0.3503,0.3223,0.4167,0.4095,0.4265,0.5272,0.3945,0.3315,0.2229,0.3065,0.3282,0.251,0.2797,0.2264,0.2933,0.3126,0.3061,0.3268,0.2461,2880.8293
Nothin' on You,B.o.B featuring Bruno Mars,103.359375,-178.5165,89.114,0.0503,21.0518,2.5236,2.0934,-5.8935,-2.3165,-4.9356,-2.3309,0.8059,0.9,-1.8664,0.3312,0.2852,0.3767,0.2645,0.3207,0.447,0.3032,0.3399,0.2879,0.4132,0.4067,0.2907,0.3108,0.2532,0.3332,0.239,0.2813,0.3496,0.2677,0.3294,0.2586,0.3346,0.331,0.2621,2256.582
I Like It,Enrique Iglesias featuring Pitbull,129.19921875,9.4995,53.0472,-2.3514,20.1955,3.7802,8.2709,3.2914,6.842,0.5509,6.6694,-0.3313,6.2437,-0.3353,0.4923,0.4434,0.3864,0.446,0.3863,0.4423,0.4111,0.4183,0.4852,0.4152,0.4986,0.4114,0.325,0.3026,0.2644,0.3145,0.2689,0.3096,0.2953,0.2821,0.3145,0.2514,0.3239,0.2701,3291.8179
BedRock,Young Money featuring Lloyd,99.38401442307692,-61.6068,50.9421,14.5719,11.6588,1.6311,1.521,-0.3402,7.4373,-4.4514,3.0732,-1.4348,4.9588,0.1706,0.3747,0.3419,0.4255,0.4814,0.3979,0.3987,0.3564,0.414,0.4246,0.4505,0.4604,0.388,0.297,0.2682,0.3008,0.3386,0.2834,0.3152,0.2728,0.3199,0.3377,0.3384,0.332,0.2925,3434.4296
In My Head,Jason Derulo,112.34714673913044,-12.712,56.1122,-7.7435,23.6662,3.6336,-0.7338,2.2051,6.2112,-1.2972,7.6668,-0.1632,0.2889,-2.9684,0.3321,0.2778,0.4073,0.4697,0.3155,0.3913,0.3285,0.438,0.2788,0.3251,0.4703,0.3444,0.3214,0.2588,0.3134,0.3598,0.257,0.3329,0.2548,0.3472,0.2547,0.2755,0.3395,0.2802,3069.0915
Rude Boy,Rihanna,172.265625,-36.6937,56.6455,3.1147,23.841,-6.7618,4.1966,2.2986,1.2085,6.1327,3.9084,-2.4319,8.5246,-2.3608,0.3219,0.3639,0.3651,0.5589,0.3022,0.3183,0.3913,0.3123,0.3785,0.3395,0.5028,0.3579,0.2618,0.3001,0.2374,0.3559,0.2388,0.2782,0.3445,0.2601,0.3323,0.2487,0.3191,0.2731,3020.1265
Telephone,Lady Gaga featuring Beyoncé,123.046875,-60.7458,66.847,1.7774,14.5039,6.7776,2.7502,5.5652,-0.6302,0.3287,7.4384,-2.728,3.1385,-2.0749,0.4709,0.3226,0.3525,0.4469,0.4247,0.6218,0.4038,0.4309,0.4356,0.3561,0.402,0.3564,0.3155,0.2467,0.2647,0.317,0.2588,0.3572,0.2573,0.2928,0.3138,0.26,0.3191,0.2563,2882.2948
Teenage Dream,Katy Perry,117.45383522727273,-34.1037,80.7266,0.7666,20.3456,6.0448,2.4604,0.8038,4.4592,3.556,8.3968,-3.346,1.466,-0.9776,0.3897,0.3193,0.4678,0.3217,0.3118,0.4993,0.3049,0.3494,0.2812,0.4252,0.6799,0.3647,0.3156,0.2281,0.3389,0.2548,0.2221,0.3126,0.2099,0.2875,0.227,0.2604,0.3203,0.2371,2676.3381
Just the Way You Are,Bruno Mars,107.666015625,-92.4099,88.5698,7.7192,17.3852,-6.2728,11.5558,-8.243,10.7237,-5.0332,6.4405,-1.5396,2.6683,-3.5725,0.4507,0.2886,0.2478,0.2393,0.374,0.5584,0.3213,0.3206,0.3306,0.5694,0.3647,0.2904,0.3365,0.2455,0.2657,0.2378,0.2635,0.3558,0.2456,0.3093,0.2501,0.351,0.2868,0.2407,2358.4356
Cooler Than Me,Mike Posner,129.19921875,-39.8636,71.5159,1.1144,21.1983,4.041,6.2072,-1.2745,5.4957,-3.9591,4.294,-2.6945,1.8806,-2.7175,0.4019,0.3928,0.4648,0.4043,0.3406,0.3928,0.3513,0.4662,0.3726,0.354,0.394,0.3291,0.3308,0.2812,0.3415,0.3223,0.2938,0.3303,0.2795,0.3519,0.2913,0.2912,0.3254,0.2672,2737.2603
Imma Be,The Black Eyed Peas,123.046875,-91.743,94.8045,6.6519,25.4617,8.1984,9.5686,0.3603,5.7408,-1.9938,3.5664,4.1593,6.3624,-1.5264,0.3985,0.3424,0.4023,0.428,0.5084,0.5953,0.4672,0.4679,0.4725,0.4588,0.3615,0.347,0.3248,0.2653,0.2953,0.2863,0.3074,0.3437,0.2895,0.3112,0.3151,0.3239,0.2766,0.2818,2039.288
Empire State of Mind,Jay-Z featuring Alicia Keys,86.1328125,-93.3091,69.4941,0.924,18.8573,8.3137,6.2391,4.7248,9.0002,-3.1741,9.6111,-2.6312,0.1962,1.0058,0.316,0.3679,0.3154,0.3825,0.3334,0.4062,0.4848,0.385,0.4455,0.4486,0.5946,0.3485,0.2664,0.3125,0.2765,0.3208,0.2732,0.2894,0.336,0.2817,0.3078,0.2979,0.341,0.2489,2781.0438
DJ Got Us Fallin' in Love,Usher featuring Pitbull,117.45383522727273,-135.8772,64.267,3.907,15.6261,5.7196,6.6551,-2.8029,6.3937,-1.4122,7.5902,-0.7668,0.9311,1.0999,0.3741,0.3462,0.4697,0.3243,0.3052,0.3682,0.3447,0.4797,0.3892,0.5073,0.5514,0.4206,0.3154,0.2752,0.3329,0.2689,0.2525,0.2928,0.2521,0.3383,0.2657,0.3161,0.3308,0.285,2915.8505
